Filename,Format,Size,Created,Modified,Accessed,Parsed Date/Time,Formatted Date
DJI_20231215154914_0105_D_000097.jpg,JPEG,"(3840, 2160)",2025-06-27 14:34:59.600136,2024-12-17 11:01:08,2025-06-28 18:58:38.635243,2023-12-15 15:49:14,"Friday, December 15, 2023 at 03:49:14 PM"
DJI_20231215160828_0110_D_000021.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:02.144136,2024-12-17 11:00:41,2025-06-28 18:58:38.639243,2023-12-15 16:08:28,"Friday, December 15, 2023 at 04:08:28 PM"
DJI_20231215154914_0105_D_000059.jpg,JPEG,"(3840, 2160)",2025-06-27 14:34:59.384136,2024-12-17 11:01:23,2025-06-28 18:58:38.639243,2023-12-15 15:49:14,"Friday, December 15, 2023 at 03:49:14 PM"
DJI_20231215161354_0111_D_000050.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:03.796136,2024-12-17 11:00:17,2025-06-28 18:58:38.639243,2023-12-15 16:13:54,"Friday, December 15, 2023 at 04:13:54 PM"
DJI_20231215155433_0107_D_000031.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:00.508136,2024-12-17 11:01:39,2025-06-28 18:58:38.639243,2023-12-15 15:54:33,"Friday, December 15, 2023 at 03:54:33 PM"
DJI_20231215161354_0111_D_000068.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:03.896136,2024-12-17 11:00:10,2025-06-28 18:58:38.639243,2023-12-15 16:13:54,"Friday, December 15, 2023 at 04:13:54 PM"
DJI_20231215155433_0107_D_000021.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:00.436136,2024-12-17 11:01:40,2025-06-28 18:58:38.639243,2023-12-15 15:54:33,"Friday, December 15, 2023 at 03:54:33 PM"
DJI_20231215160828_0110_D_000108.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:02.536136,2024-12-17 11:00:23,2025-06-28 18:58:38.639243,2023-12-15 16:08:28,"Friday, December 15, 2023 at 04:08:28 PM"
DJI_20231215160306_0109_D_000051.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:01.868136,2024-12-17 11:01:02,2025-06-28 18:58:38.639243,2023-12-15 16:03:06,"Friday, December 15, 2023 at 04:03:06 PM"
DJI_20231215154914_0105_D_000126.jpg,JPEG,"(3840, 2160)",2025-06-27 14:34:59.760136,2024-12-17 11:01:00,2025-06-28 18:58:38.639243,2023-12-15 15:49:14,"Friday, December 15, 2023 at 03:49:14 PM"
DJI_20231215154914_0105_D_000022.jpg,JPEG,"(3840, 2160)",2025-06-27 14:34:59.128136,2024-12-17 11:01:43,2025-06-28 18:58:38.639243,2023-12-15 15:49:14,"Friday, December 15, 2023 at 03:49:14 PM"
DJI_20231215155433_0107_D_000204.jpg,JPEG,"(3840, 2160)",2025-06-27 14:35:01.584136,2024-12-17 11:00:32,2025-06-28 18:58:38.639243,2023-12-15 15:54:33,"Friday, December 15, 2023 at 03:54:33 PM"
