epoch,train_loss,train_accuracy,epoch_time,cumulative_time,loss_improvement,accuracy_improvement
1,0.7779267894849181,68.27734375,14.986715078353882,14.986715078353882,0.0,0.0
2,0.6644350758381188,73.970703125,13.610117435455322,28.596832513809204,0.11349171364679933,5.693359375
3,0.6325765672512352,75.001953125,13.885313749313354,42.48214626312256,0.03185850858688355,1.03125
4,0.6334598821029067,74.90234375,13.725744247436523,56.20789051055908,-0.0008833148516714795,-0.099609375
5,0.5999660844355822,75.8359375,13.797414541244507,70.00530505180359,0.03349379766732452,0.93359375
6,0.5779059953987599,76.8671875,13.7212073802948,83.72651243209839,0.022060089036822328,1.03125
7,0.567908495394513,76.998046875,13.602526426315308,97.3290388584137,0.009997500004246818,0.130859375
8,0.5506151880323887,77.59765625,13.798997163772583,111.12803602218628,0.01729330736212431,0.599609375
9,0.5392037580348551,78.0078125,13.589666843414307,124.71770286560059,0.01141142999753364,0.41015625
10,0.527929419921711,78.486328125,14.281259059906006,138.9989619255066,0.011274338113144045,0.478515625
11,0.5171008037589491,78.9453125,15.554332971572876,154.55329489707947,0.010828616162761984,0.458984375
12,0.5117639982886613,79.02734375,18.57415008544922,173.1274449825287,0.005336805470287809,0.08203125
13,0.5056069093104452,79.25390625,16.364445209503174,189.49189019203186,0.0061570889782160965,0.2265625
14,0.5003421671595425,79.494140625,16.02825951576233,205.5201497077942,0.005264742150902668,0.240234375
15,0.4921292418241501,79.927734375,15.848427295684814,221.368577003479,0.008212925335392418,0.43359375
16,0.4813041943125427,80.224609375,14.74222731590271,236.1108043193817,0.0108250475116074,0.296875
17,0.4792397422995418,80.28125,15.269010305404663,251.37981462478638,0.0020644520130008726,0.056640625
18,0.47094505600631237,80.62109375,15.43453073501587,266.81434535980225,0.008294686293229436,0.33984375
19,0.4676914255414158,80.796875,15.294938802719116,282.10928416252136,0.003253630464896573,0.17578125
20,0.46361484785564244,80.9453125,14.493733406066895,296.60301756858826,0.004076577685773353,0.1484375
21,0.4573503999505192,81.205078125,15.705652952194214,312.30867052078247,0.0062644479051232604,0.259765625
22,0.45354419415816666,81.41015625,16.44334888458252,328.752019405365,0.003806205792352524,0.205078125
23,0.4531477310601622,81.619140625,13.845221519470215,342.5972409248352,0.00039646309800445145,0.208984375
24,0.4444380181375891,81.80078125,15.943333625793457,358.54057455062866,0.00870971292257311,0.181640625
25,0.4403790700528771,81.919921875,14.928643226623535,373.4692177772522,0.004058948084712022,0.119140625
26,0.43412685216404495,82.14453125,15.194071054458618,388.6632888317108,0.006252217888832123,0.224609375
27,0.4332295832410455,82.427734375,15.3613920211792,404.02468085289,0.0008972689229994613,0.283203125
